,cost,opt,ratio,time,V,E,R
148,52,52,1.0,0.00024560699239373207,15,18,3
149,61,61,1.0,0.0003743040142580867,9,11,5
150,71,71,1.0,0.0005329280393198133,14,15,6
151,77,77,1.0,0.0003964000497944653,8,9,7
152,78,78,1.0,0.0003806380555033684,13,14,4
153,46,46,1.0,0.000354189018253237,17,18,5
154,101,101,1.0,0.00033974001416936517,16,17,4
155,15,15,1.0,0.00014818599447607994,4,5,2
156,59,59,1.0,0.0005839529912918806,10,12,7
157,32,32,1.0,0.0002177549758926034,15,17,2
158,10,10,1.0,0.0002211370156146586,14,14,1
159,71,69,1.0289855072463767,0.0004466159734874964,14,16,5
160,76,76,1.0,0.00047016399912536144,10,10,7
161,70,70,1.0,0.0004102610400877893,17,19,5
162,38,38,1.0,0.00021814601495862007,7,8,3
163,70,70,1.0,0.0005149689968675375,15,18,4
164,26,26,1.0,0.00026389898266643286,12,15,4
165,10,10,1.0,0.00024313700851053,13,15,1
166,46,46,1.0,0.00032789603574201465,12,14,3
167,52,52,1.0,0.00022052903659641743,11,13,3
168,16,16,1.0,0.00021537899738177657,13,15,1
169,46,46,1.0,0.00020195700926706195,16,16,2
170,48,48,1.0,0.00023269897792488337,6,7,4
171,14,14,1.0,0.0002124370075762272,14,14,1
172,50,50,1.0,0.0005038519739173353,16,17,7
173,10,10,1.0,0.00014402600936591625,13,13,1
174,18,18,1.0,0.0001304729375988245,6,7,1
175,37,36,1.0277777777777777,0.0002434749621897936,14,16,3
176,26,26,1.0,0.00017085194122046232,10,11,3
177,40,40,1.0,0.00023797800531610847,5,5,4
178,64,64,1.0,0.0002291580312885344,15,18,2
179,64,64,1.0,0.0002182779717259109,13,13,3
180,15,15,1.0,0.00015187700046226382,3,3,2
181,53,53,1.0,0.0004981829551979899,12,15,3
182,86,86,1.0,0.0006285710260272026,13,15,7
183,31,31,1.0,0.0001621920382604003,8,9,2
184,82,82,1.0,0.0002156379632651806,15,15,2
185,4,4,1.0,0.0001393060083501041,17,19,1
186,10,10,1.0,0.0001424780348315835,3,3,2
187,57,57,1.0,0.0005645599449053407,16,19,7
188,99,99,1.0,0.000624859007075429,12,13,6
189,98,98,1.0,0.0003854880342260003,16,16,5
190,22,22,1.0,0.0002285330556333065,9,10,2
191,70,70,1.0,0.0003662650706246495,17,18,6
192,16,16,1.0,0.00014157791156321764,3,3,1
193,49,49,1.0,0.0002993620582856238,13,16,3
194,74,74,1.0,0.0004695089883171022,16,16,4
195,73,73,1.0,0.0003494159900583327,17,17,5
196,21,21,1.0,0.00018106901552528143,5,6,4
